2024-11-21 02:17:39,638 INFO    MainThread:440 [wandb_init.py:_pause_backend():445] pausing backend
2024-11-21 02:17:39,653 INFO    MainThread:440 [wandb_init.py:_resume_backend():450] resuming backend
2024-11-21 02:17:39,660 INFO    MainThread:440 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-21 02:17:39,660 INFO    MainThread:440 [wandb_init.py:_pause_backend():445] pausing backend
2024-11-21 02:17:39,693 INFO    MainThread:440 [wandb_init.py:_resume_backend():450] resuming backend
2024-11-21 02:17:39,699 INFO    MainThread:440 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-21 02:17:39,700 INFO    MainThread:440 [wandb_init.py:_pause_backend():445] pausing backend
2024-11-21 02:17:39,719 INFO    MainThread:440 [wandb_init.py:_resume_backend():450] resuming backend
2024-11-21 02:17:39,724 INFO    MainThread:440 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-21 02:17:39,724 INFO    MainThread:440 [wandb_init.py:_pause_backend():445] pausing backend
2024-11-21 02:17:39,734 INFO    MainThread:440 [wandb_init.py:_resume_backend():450] resuming backend
2024-11-21 02:17:39,741 INFO    MainThread:440 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-21 02:17:39,742 INFO    MainThread:440 [wandb_init.py:_pause_backend():445] pausing backend
2024-11-21 02:17:39,756 INFO    MainThread:440 [wandb_init.py:_resume_backend():450] resuming backend
2024-11-21 02:17:39,763 INFO    MainThread:440 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-21 02:17:39,763 INFO    MainThread:440 [wandb_init.py:_pause_backend():445] pausing backend
2024-11-21 02:17:39,774 INFO    MainThread:440 [wandb_init.py:_resume_backend():450] resuming backend
2024-11-21 02:17:39,779 INFO    MainThread:440 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-21 02:17:39,782 INFO    MainThread:440 [wandb_init.py:_pause_backend():445] pausing backend
2024-11-21 02:17:39,792 INFO    MainThread:440 [wandb_init.py:_resume_backend():450] resuming backend
2024-11-21 02:17:39,798 INFO    MainThread:440 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-21 02:17:39,798 INFO    MainThread:440 [wandb_init.py:_pause_backend():445] pausing backend
2024-11-21 02:17:39,810 INFO    MainThread:440 [wandb_init.py:_resume_backend():450] resuming backend
2024-11-21 02:17:39,816 INFO    MainThread:440 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-21 02:17:39,816 INFO    MainThread:440 [wandb_init.py:_pause_backend():445] pausing backend
2024-11-21 02:17:39,827 INFO    MainThread:440 [wandb_init.py:_resume_backend():450] resuming backend
2024-11-21 02:17:39,839 INFO    MainThread:440 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-21 02:17:39,840 INFO    MainThread:440 [wandb_init.py:_pause_backend():445] pausing backend
2024-11-21 02:17:39,857 INFO    MainThread:440 [wandb_init.py:_resume_backend():450] resuming backend
2024-11-21 02:17:39,866 INFO    MainThread:440 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-21 02:17:39,866 INFO    MainThread:440 [wandb_init.py:_pause_backend():445] pausing backend
